FHEFHJEDJLD	OJANKKMKIFM	PFCMGBCAJMF	item_id	BPCBAFLKJIP	suit_id	DDPPJDFLADO	APGDLLPCHDI	FPIPBABGLFP	equipment_type	OKHBENCNOLF
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/PufferElectro/3DSuitPufferElectroFrontLabel06.tga"	"Pause_Music_DiaoLv_Icon_Test"	31136	"UI/Textures/3DSuit/Disk/3DSuitPufferElectro.tga"	31100	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitPufferElectro.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_02.prefab"	6	"UI/Textures/3DSuit/BackLabel/PufferElectro/3DSuitPufferElectroBackLabel06.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/PufferElectro/3DSuitPufferElectroFrontLabel01.tga"	"Pause_Music_DiaoLv_Icon_Test"	31141	"UI/Textures/3DSuit/Disk/3DSuitPufferElectro.tga"	31100	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitPufferElectro.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_01.prefab"	1	"UI/Textures/3DSuit/BackLabel/PufferElectro/3DSuitPufferElectroBackLabel01.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/PufferElectro/3DSuitPufferElectroFrontLabel02.tga"	"Pause_Music_DiaoLv_Icon_Test"	31142	"UI/Textures/3DSuit/Disk/3DSuitPufferElectro.tga"	31100	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitPufferElectro.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_01.prefab"	2	"UI/Textures/3DSuit/BackLabel/PufferElectro/3DSuitPufferElectroBackLabel02.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/PufferElectro/3DSuitPufferElectroFrontLabel03.tga"	"Pause_Music_DiaoLv_Icon_Test"	31143	"UI/Textures/3DSuit/Disk/3DSuitPufferElectro.tga"	31100	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitPufferElectro.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_01.prefab"	3	"UI/Textures/3DSuit/BackLabel/PufferElectro/3DSuitPufferElectroBackLabel03.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/PufferElectro/3DSuitPufferElectroFrontLabel04.tga"	"Pause_Music_DiaoLv_Icon_Test"	31144	"UI/Textures/3DSuit/Disk/3DSuitPufferElectro.tga"	31100	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitPufferElectro.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_01.prefab"	4	"UI/Textures/3DSuit/BackLabel/PufferElectro/3DSuitPufferElectroBackLabel04.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/PufferElectro/3DSuitPufferElectroFrontLabel05.tga"	"Pause_Music_DiaoLv_Icon_Test"	31145	"UI/Textures/3DSuit/Disk/3DSuitPufferElectro.tga"	31100	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitPufferElectro.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_01.prefab"	5	"UI/Textures/3DSuit/BackLabel/PufferElectro/3DSuitPufferElectroBackLabel05.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/PufferElectro/3DSuitPufferElectroFrontLabel06.tga"	"Pause_Music_DiaoLv_Icon_Test"	31146	"UI/Textures/3DSuit/Disk/3DSuitPufferElectro.tga"	31100	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitPufferElectro.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_01.prefab"	6	"UI/Textures/3DSuit/BackLabel/PufferElectro/3DSuitPufferElectroBackLabel06.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/ShockstarDisco/3DSuitShockstarDiscoFrontLabel01.tga"	"Pause_Music_DiaoLv_Icon_Test"	31221	"UI/Textures/3DSuit/Disk/3DSuitShockstarDisco.tga"	31200	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitShockstarDisco.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_03.prefab"	1	"UI/Textures/3DSuit/BackLabel/ShockstarDisco/3DSuitShockstarDiscoBackLabel01.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/ShockstarDisco/3DSuitShockstarDiscoFrontLabel02.tga"	"Pause_Music_DiaoLv_Icon_Test"	31222	"UI/Textures/3DSuit/Disk/3DSuitShockstarDisco.tga"	31200	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitShockstarDisco.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_03.prefab"	2	"UI/Textures/3DSuit/BackLabel/ShockstarDisco/3DSuitShockstarDiscoBackLabel02.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/ShockstarDisco/3DSuitShockstarDiscoFrontLabel03.tga"	"Pause_Music_DiaoLv_Icon_Test"	31223	"UI/Textures/3DSuit/Disk/3DSuitShockstarDisco.tga"	31200	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitShockstarDisco.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_03.prefab"	3	"UI/Textures/3DSuit/BackLabel/ShockstarDisco/3DSuitShockstarDiscoBackLabel03.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/ShockstarDisco/3DSuitShockstarDiscoFrontLabel04.tga"	"Pause_Music_DiaoLv_Icon_Test"	31224	"UI/Textures/3DSuit/Disk/3DSuitShockstarDisco.tga"	31200	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitShockstarDisco.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_03.prefab"	4	"UI/Textures/3DSuit/BackLabel/ShockstarDisco/3DSuitShockstarDiscoBackLabel04.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/ShockstarDisco/3DSuitShockstarDiscoFrontLabel05.tga"	"Pause_Music_DiaoLv_Icon_Test"	31225	"UI/Textures/3DSuit/Disk/3DSuitShockstarDisco.tga"	31200	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitShockstarDisco.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_03.prefab"	5	"UI/Textures/3DSuit/BackLabel/ShockstarDisco/3DSuitShockstarDiscoBackLabel05.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/ShockstarDisco/3DSuitShockstarDiscoFrontLabel06.tga"	"Pause_Music_DiaoLv_Icon_Test"	31226	"UI/Textures/3DSuit/Disk/3DSuitShockstarDisco.tga"	31200	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitShockstarDisco.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_03.prefab"	6	"UI/Textures/3DSuit/BackLabel/ShockstarDisco/3DSuitShockstarDiscoBackLabel06.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/ShockstarDisco/3DSuitShockstarDiscoFrontLabel01.tga"	"Pause_Music_DiaoLv_Icon_Test"	31231	"UI/Textures/3DSuit/Disk/3DSuitShockstarDisco.tga"	31200	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitShockstarDisco.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_02.prefab"	1	"UI/Textures/3DSuit/BackLabel/ShockstarDisco/3DSuitShockstarDiscoBackLabel01.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/ShockstarDisco/3DSuitShockstarDiscoFrontLabel02.tga"	"Pause_Music_DiaoLv_Icon_Test"	31232	"UI/Textures/3DSuit/Disk/3DSuitShockstarDisco.tga"	31200	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitShockstarDisco.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_02.prefab"	2	"UI/Textures/3DSuit/BackLabel/ShockstarDisco/3DSuitShockstarDiscoBackLabel02.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/ShockstarDisco/3DSuitShockstarDiscoFrontLabel03.tga"	"Pause_Music_DiaoLv_Icon_Test"	31233	"UI/Textures/3DSuit/Disk/3DSuitShockstarDisco.tga"	31200	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitShockstarDisco.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_02.prefab"	3	"UI/Textures/3DSuit/BackLabel/ShockstarDisco/3DSuitShockstarDiscoBackLabel03.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/ShockstarDisco/3DSuitShockstarDiscoFrontLabel04.tga"	"Pause_Music_DiaoLv_Icon_Test"	31234	"UI/Textures/3DSuit/Disk/3DSuitShockstarDisco.tga"	31200	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitShockstarDisco.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_02.prefab"	4	"UI/Textures/3DSuit/BackLabel/ShockstarDisco/3DSuitShockstarDiscoBackLabel04.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/ShockstarDisco/3DSuitShockstarDiscoFrontLabel05.tga"	"Pause_Music_DiaoLv_Icon_Test"	31235	"UI/Textures/3DSuit/Disk/3DSuitShockstarDisco.tga"	31200	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitShockstarDisco.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_02.prefab"	5	"UI/Textures/3DSuit/BackLabel/ShockstarDisco/3DSuitShockstarDiscoBackLabel05.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/ShockstarDisco/3DSuitShockstarDiscoFrontLabel06.tga"	"Pause_Music_DiaoLv_Icon_Test"	31236	"UI/Textures/3DSuit/Disk/3DSuitShockstarDisco.tga"	31200	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitShockstarDisco.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_02.prefab"	6	"UI/Textures/3DSuit/BackLabel/ShockstarDisco/3DSuitShockstarDiscoBackLabel06.tga"
"Play_Music_DiaoLv_Icon_Test"	"UI/Textures/3DSuit/FrontLabel/ShockstarDisco/3DSuitShockstarDiscoFrontLabel01.tga"	"Pause_Music_DiaoLv_Icon_Test"	31241	"UI/Textures/3DSuit/Disk/3DSuitShockstarDisco.tga"	31200	"UI/Sprite/A1DynamicLoad/IconSuit/UnPacker/SuitShockstarDisco.png"	TRUE	"UI/3D/Role/Interface_Prop_Disk_01.prefab"	1	"UI/Textures/3DSuit/BackLabel/ShockstarDisco/3DSuitShockstarDiscoBackLabel01.tga"
